央视频道,#genre#
CCTV-2超清,http://txycdn7.video.qq.com/1370417302.m3u8?time=1784884259&from=player&cdn=tcloud&sdtfrom=v401010931632&platform=4010603&butype=31&HLSP2P=1&vkey=nvkey_AQQgIFe9bScOZPTh31sqbsGpod8fS5hzHUNW8PQ0Wkh_3B43EK65DbwXikOyNOnGaAdoD3cBcNtd3gLpUnmKCa--sk_vOIM5hh5XCthEZXr_33NxQexGdtxpe7kfKXJhIXHqgAZ0InZROy1M5OMnW1jl7rcHUXgmUmj6AzkNLSM7FiKI4mDgV_76FvuKJKqmj0-aieBOZkM1RyBx22Ma3li4tdPT1hwHtOsPdzOhDaGy59WkyS26ozvElQni3wBWdu558s9hMDVP0Hu1IfO6oOA23CdrXzHn2wem_sOGHpNisfA4WwZXQZxoJZhXL--jx9Q5P-gSdDaGWFQ8mAdEF7jcuNRWvjwyRZysEFLknPkSFevJOurqSlV2GdIk3JPX8_YZQPAoqiIgWHiKmLW91rzrl-Md-mrPhtUZGazEgiZNj6Ub-2PCqE5X_7rOMdnkKwKg2gUmQ8rw6xgOoKkxgfWpTEHQtfhaOsMAC3A-z1NRX6n6F3Skhfl3LKv6cn7NkxrnkvwV7fs_tBkXEon-KO8A8xgvscNfZcbKM4zvy4slrdV6kDkm&drmtype=0
CCTV-3超清,http://txycdn3.video.qq.com/1370781402.m3u8?time=1784884220&from=player&cdn=tcloud&sdtfrom=v401010931632&platform=4010603&butype=31&HLSP2P=1&vkey=nvkey_AQQgIPiiUiQPQnogE5gPGKNhSPitJY8cMwWLt5PlVeXuF5JSEKm-WFevV4vbOu8ZvcHfU4sBcGFd7u8HBV65h5FvpxgVfUfMoze4Np_XSpoPOgWF9xjpuHHu-5Ixdilh8B2ELMj5om1o3l93oLosZ24qkS5Wi6Pif0hYNK2fhLKqJy51EJv_JSdIfnVJam1cYmBOwCGpkUU0XFqP6BRRsPNJiFpjLZHoLZJfdHEiY9Z4_BxXr9JzwVVSjs8t-L0N6raJyeN_6Stv3wsI-cUmuM_5gHevWwWnwi8pKFSl80tEbqYRCXjgqmjJKrFE-EW0R4jGze9wG2WbdqgE4-r84JulWhTuCEzdkik7NBMwKnCbu3n6o7_TNQf2EygXF9kShArd0eAiVvHrBb0xfPxrKpw1agNMFZbTtVZuoRr4dtMZvqFozcZFU2_eGfToCSUFQy_ZhELyvFIeuiLNfOjtFirMEvs9oLXpsCIkWykpZLp4nHgxZLXngIKU2JsRXkd2tjFlePIE7uAgaBJiQ5-F7pA1XDSdJawalHoMWwC3oMYifgoniTk6&drmtype=0
CCTV-4超清,http://txycdn5.video.qq.com/1755787502.m3u8?time=1784884185&from=player&cdn=tcloud&sdtfrom=v401010931632&platform=4010603&butype=31&HLSP2P=1&vkey=nvkey_AQQgIKdZd1yAKUfY0AjRyD1jDzXAOaYGKI6oDfvUPM9P7YUBEIE8S04uqGGS4X-Au5w19KABcLPdxSW09hi4xJ0mlAw7ny8uVWfFflEgGVCWcOTO1pA7p-L4KYlzlDrLpvylne5kCOJ_Hs-ODEQyBYc5zQ5lub82XBEXiZwdPwazdLITlbp4f86QtyQpc93-UHSJeaBuVDQpL-I8_DoOuAqZRl1iQhZ8RF9SRySFLkGUffkWQdcBCXsvhdhBn0o7qETGGCDGSMm4WD9nkxgkrhfXJ2e200klNtmjMKNWd32CP3SRuwQ8zw21mDQe7I7h1IFPsXJu0d_EzVh1fS8oddLpZFG8Mrl0YvKbexuca-2SIg6EjCJbPcp9BlIOrY2DPDJ02Wqlm-izZSal_YqD6piwtubeZoWdvy85x_IUsotumlK30o_5v-hR6De35goaypuS6J4zxDqs24qwiilXpPcqG2zpPUMl6DNq1j97wKTZiAFO-nK-1XghfQHt_5_kRPyUXdkiGIMCDeVkaqvuTITKHI5nA-RtGOKqzU7PV0iEi5g-McIR&drmtype=0
CCTV-5超清,http://txycdn5.video.qq.com/1369718502.m3u8?time=1784884142&from=player&cdn=tcloud&sdtfrom=v401010931632&platform=4010603&butype=31&HLSP2P=1&vkey=nvkey_AQQgII5EFmJULbUHPXEPI4nz3Rium6H3QOqKxT9poRc4xKGTEPc0_ezV7leMJeeoDXCtn2gBcHq1km1PDLVluwNFib53_YEUYrGwLWo0ymsAWXqIf5h3k-PY4SbDd7gIUlXTO3ivyMEL17iBshCxD1nmx6-sYZzXucffI69N9_pluqfvQKWAahBICtXhQGF_gJoM00frgYCmhGpuM9mUWp_OEVBcSBaR1Zn2mKY6BTeL9K3QvMZY0eaL4gsPvi0MWI6B1-aaAypjhixuSp67MLSOOVZJls7dkbXxm1zL6hDQjXR-5iAr2Y4eNGhrhrHrkxYUukdev6jb8fJA2YJF-JxPEaR5ii_t34D4izzLru5z8b7xyUN9sDJr7t-TaZqBtT6HsRlWCMePgsJLZryyj9035vP7LTIt43NA3rsYuV1vbxNdVCSYxjhvrsUSA4FLcdu9ZIqL6HWNQWnlPr75ZP8TeDHjZJK1wXp8w2hr5K0vjg9D85Bn0VqvyyBDTTDCfU7bReSha4C_xGHyhqMnq9UUYiiL8CQsF05TpbCzti8bNSPZo50n&drmtype=0
CCTV-6超清,http://txycdn4.video.qq.com/1755771402.m3u8?time=1784884102&from=player&cdn=tcloud&sdtfrom=v401010931632&platform=4010603&butype=31&HLSP2P=1&vkey=nvkey_AQQgIA46yoF5VWQO7cn5BbhdUF9zzxg-dKQYRArXGkQpJ0x_EGn-C6eU1pDBeAi2VpS9ACoBcMyL219g3dE5IPFuIcqe_JNLL9yRcH15bVdsTvqfO-RVgp-skDXRwq0zD5tI-7KxFQjIQE0MHGAs-gzMTPI9AnpFEx2hjCRc9AMfo4GRn15X-nis4_44QucT9mT_RFVGhdOUp9i-_QBHnS_g8mYDhf-UvDJAT7LDGFA7nQ-xCSZT6H2jufzMKDn0dWxxPt-FoQ9-u2PGuOByARJUikxQJBWS1TkelTaVhhzMtLDMH6aeoydxDMSe6NRU3ub4eP8Yf3AXFHneVpkWrdRjP4uVBwQxO4R4eIJ1aYLR2058KZEFkpwa5hdxsvR1Eq9LMrB1TtPloEwSvWhjg1HF-phCsqRSnG7a1QATNJwPwaOzZpIgGJRr6u6sBjAiSrQ761jo98VO7p9bUnXfkyeVzk3adlTlzdGLYLSCX_iWrTWZaZyG0qUc8YxGppg5EftmyOaN82THuOUtP1T5obTplFahmjjJ4QdfwgdG27z7eCZAqPDx&drmtype=0
CCTV-7超清,http://txycdn7.video.qq.com/1370436302.m3u8?time=1784884059&from=player&cdn=tcloud&sdtfrom=v401010931632&platform=4010603&butype=31&HLSP2P=1&vkey=nvkey_AQQgIG--PBvehUzrZLE10SUI-dPNbrVLI5sQRhxCdAB9mThvEJHwGXj_UQWO2u1gE5cvlVYBcKqx5FGjTAywWLA-LeGYgxvzcGKHJw3XzHvVb89XuXfEOx3RcmtisujwkeE39V7Xh6JwtgxZfJgUsN60BbrydkRAKaTaUZYIdjatPeUp3VhG4XhE1yGMz8C88mnK_6CXU3YXhXY8DcInAIbUpe-iXl7skhHocK5M55mIySk41oxJVdXqMZ4Wh7xzV7vBljiExkq3JhMl1Gfq_0Q8Q_vjXmAM16EIf_-zzOgzX1qQo6Iu2OoBZLor5jeT0zxchz1mMKdfrwIsri4nqhu3x9dvFbrELFbzfIeA_BxyyE2Xc_MzB-FyMb7SJgGD4kCpp12TEIA-guNvhsXyHPw5Y9edRVn_JRGN66I-FRxJvtYly9Tma1h3fyb56TMYfk84KNCMNkRnu3OYLhqSFbAxOgs35xBJmmadcLlyx8H5J-dNU8i7FuLMMTsI9A1EEtrZxsrw7L7r4_mEwRee92mwp6YRGw_cIviX7JwRwNdnIr20_y5Y&drmtype=0
CCTV-8超清,http://txycdn4.video.qq.com/1370436702.m3u8?time=1784884018&from=player&cdn=tcloud&sdtfrom=v401010931632&platform=4010603&butype=31&HLSP2P=1&vkey=nvkey_AQQgIKdz1RFA080O74yK2hHYHtJWHlmIrI17KxQxHC3jk_z-EIHPkAorVBU8ISZMGDLzAl8BcD8ubCRx-Mfc5TTZSSqOL2_3T5fncEHk75cXb9Ezu-WMCNbzlBlX2T65iPwPzQ5rB0Jum0byeaSoEK6hJszcuIq5qHVUiqG68epTn-j1z-V4WZ_4vy2N3HNWImlB2LKY2IgVkg1XdsPddsrYIunhNZZU1dc0WIUJY0oyzfOEuaM1tZ6INjmCx1d-YYc4YUWOLFOG7AxGG7KdICc6ZwInI3d2cS8thkfjFl2ncqEaIYnfDY8LF0OF-Pq1V1Epg7hhLDaVzcwjZuWr9knctanp7XRq3MZlZqRtWC6bZ0AQzdWR66-IE-eqZNK5jQjvouhxtDX_B1y7SQXfMSesHjzkEOsDqPK0aWj78EvD-lvJRqUL6n3Nl1_0dRV0NHu51hIxi7hAUgiH3KIb49DBaFn7yjdpa6yZ9g6fk1PwKjdXviw4t4_28R8mEmULEe_llGdRRCtRh17ObDvrvpYpyTt2Ciw9AEnFOoVihm7upRAVGJwc&drmtype=0
CCTV-9超清,http://txycdn3.video.qq.com/1755788302.m3u8?time=1784883982&from=player&cdn=tcloud&sdtfrom=v401010931632&platform=4010603&butype=31&HLSP2P=1&vkey=nvkey_AQQgIELxGYIUaXH5M2GTLRkKtWqxozZu5kL3_8HLW5pW0gLjENxwGHF1Qn5MZTz-2dJto2oBcNlEDJqAgJVY1WKXmBRE-o8Tzjy7qrJEmEV8aYOHEXKS0kU3DS5MjuD4sGqxATQGzkzBYm0D6YGpKpoy9V6QT_cFs9p4MdyqOxopTFZrGwdSk3Er4vVtm3tlgg9OMIsvrzP4qItutOlQc95qKK0b2I-ORZWaxVAAfH05nmdoPXVr7QCFwjW3VAWV4A9ZgAxOPsHSH84hNHUMUoLhuy1gYuopxuXosEcbvWlktQXzuMZBvexzKlNpl6welel9SPTQ2wZGJr8dOsLdkW2eqcMOhzolLHi4ovDuA6BCRKXUk0yBH8JRQKSi77TmZNlBDgbmcLqBd4EStvl2X36riJDG7Pw68t_9wmkYz0rBwSNeMtH6e-jsMoxQbbeMo6WzYasFToMHPcl9sfqwTajda3NtFfK8dEZgU4dqhYd3RUy2rCljlpQ8KgtrdhaHnDqKRyNsHxHXKAdhqtxzQZdwny-twwzLjNGN50O9T-Dm2He11Pab&drmtype=0
CCTV-10超清,http://txycdn3.video.qq.com/1370437002.m3u8?time=1784883945&from=player&cdn=tcloud&sdtfrom=v401010931632&platform=4010603&butype=31&HLSP2P=1&vkey=nvkey_AQQgIP6Wyg-G3s49JvF6fLQU6JFOOerQBxcL2U9JOgaPeBGNEPIRa9BskGxSqmB8HeIB17oBcA58dqfQ4-bn6VrbRVIMvevHrbJRaqeXBuwbskD0qfJJ6ADmtfB5Xg7ryH2KHgNIc4SMmW6uLF2Z1Gp6n7wSBrkuE7tmU3gtJFQ19ESKIvLwa1G7ZIVCZZ7gvVkrYRnABIESmethbEB9Un6VhVzR6R9Gi1FPuyLVFIwYWNd8npzTCP811j3WpRwCUSQbyEFP1k1R07iFxl-3DUVUzlvnK6QMyGtcdfkqa1TrLIuOcdB-SwNunTrNhBWLT_jvk60eRFesmD__HGHU6rbDSYDCKBsY8lpga0vCO9CoTutOk_ZFw0DiIiRjOQ19sXIKPOkFl0djn0bHOwI8mYRXcW5S1vsM1OMokVwAEY96q3u22suRsR4v9l0-1WqQIaNsEbss2kW2PHzWRv-_Ys8YT4e1V-vhyitaI2-pCvF_hxxWxL9PyxpKTzywj6K0XCiOVk681whsSbfO1pLA3cCuUvRBIiw_3w3DZ2sGm37jIEL6VygQ&drmtype=0
CCTV-11超清,http://txycdn2.video.qq.com/1370781502.m3u8?time=1784883876&from=player&cdn=tcloud&sdtfrom=v401010931632&platform=4010603&butype=31&HLSP2P=1&vkey=nvkey_AQQgILQbA2RxLtu43g_eS-WoSbwDkyvWJ1zNpwVWYe7QXafSEAKxmCE2rcLKmlPgz0pIIAoBcEBu_UTi6GIYSiocB0nFAbDr6tfUCvZMI1hv4RKUw_NsUxMkUNiPQy3uOtOOGw5Qsb461zeP6mTP9bs1vpE5vgIDPfgQLNREkGo-zekf06kH168smz6NnNFOW_178TtNQOrX1UpPUCrS0gzJa5mHu8kGwjiH5Jr3OCaLI-idJ_ioFOrKY91_ZIKg_sHJ1VcNXDeMvwpNWvycVfSh112WGkxXhwzT7mCndEJ6gqToVd_2J85xWPaA7IkG_FaMh6MAkGCkAVeBkPgJn2L7AuxzYV8fBLJyuLEnA9Gas1A8YnrKuKPhMLnniLzgi_i5ELQ_FXBF7OsFnG77alI5L6XuYe_RJmj-98IA5AxzqDoyHayRw6LJoqDFBYvIWzCdHRRoqW1k_i7xCZgj6Hw8ndFClOgxbUqa_ROSot0ieUSwATgyqiEsVnI4UyIq7lTzdX1JD5AYKtFSQVpo5P2BjNPDH6w6IUjYJVOu8uqqlFsWSoYM&drmtype=0
CCTV-12超清,http://txycdn2.video.qq.com/1755789202.m3u8?time=1784883849&from=player&cdn=tcloud&sdtfrom=v401010931632&platform=4010603&butype=31&HLSP2P=1&vkey=nvkey_AQQgIDQfSU82A1Dy2FjP_GRlpbOSuYnF8_yM8rTR-H7cVz4XELgTbhw982LyPgHwQ0c5bCEBcLpEXivJwLSbtyDqR4YFBdLxZ8-ZMNatu7Hmvo1G_psJKdq8Zo8LnB6VgOuL9jwUWWyYwW90YFiSvFl1wEsBAh0HQfIP8CRMcYHTYQ5shEB7D6gLX84FTpkitb07eyL0h9whuz35crQnjlzF0_OkguGlM1zkO8_k9T3cl9XpfPQYoAl-hktahYQ_BPFuDpdobeOBjPkOm7Mh1QGwF5fJ8iepAm7pW4kbS_ZUUnTjhdRlPWeSZq-Xg5BMWDZ2x4SOMEWO76Ytjf3L3nkp7zwc1sVJSyUZbbJiTaf4XQkhlMDZvlU9B7iVg_jx_4NKIoeqplzNGfDc0ZNa4w3uBCmBbvq0tRgl1wdT2EWezK8BUDGL9zj7iQWhjc8iJz18vfS4Wa35FUVZycmLPXTJzU57qkFSFLEYN9u7i_L2KYzQXx1Cx5FhzICm3JtbK8ajOqoeZOCSJ59hi70shs-DwxmelB4tA8n5z334mJ_PZViOjubK&drmtype=0
CCTV-13超清,http://pull-hls-f26.douyinliving.com/media/stream-696107587393815378.m3u8?expire=6a6c754f&sign=f576ebffbcd35ad233dfa87dd00c1f78&s_anchor=1&arch_hrchy=s2&major_anchor_level=vip&t_id=037-202607241813353C9A138B55F931F7CEA9-7JdSaj
CCTV-13超清,http://txycdn2.video.qq.com/1369932002.m3u8?time=1784816968&from=player&cdn=tcloud&sdtfrom=v401010931632&platform=4010603&butype=31&HLSP2P=1&vkey=nvkey_AQQgIF9wZtAM14UAud6cyoglA-JcWBt2W8wj4pSinm97RM9PEF-MFiwoshY8iUv1RXZVx0MBcFWFW3IwidXKcXDooo5NrCPwaJVi2vAsQQM3chjNtzAPFWdoSDTtIx4vegETa4a_6lKfn4tTAiav77V8M16g5X-FngF84Shf7anHStQJmT2Iqhrld55psSpV2JcKiLJF9wFo1n5KilkWPCWXMgxsSQmWXmAq4xbO6C1z6JY8NjbgOAM0CbgaCGU8WqzurZlGE2pvV3NAK7BhCXgsXGta9Pycv3JDds2JtwJji_iF4S2r24V8_0I7tjFxR449zx0z6PGQMe-GX82C0WLC-K6EzY74bdmXHJZY3WHJSvh1R6jxNTu2pBLwmVbFSSvNMNuCZXX6NhVUupTmwA7z5pUM8zBhLhkrZeCLASsQotWhdC1mP1B7Xu0QvZV1bIHIvhChS_rWMKY8KLZ3aMkWc9lqgZf5dyprekTYKDIfaapRDK3gTzHz3TU5AEFDVdtIBAF-7XKkOaXJPuEAS-zhTMNQmdA_AQbh0KlBD3sAtsO3UeLn&drmtype=0
CCTV-13超清,https://tx-origin.pull.yximgs.com/gifshow/kwai_actL_ol_act_14821218537_strL_EcAvcHdL0Mate.flv?txSecret=79ee993128ba6357fc333de1f123906f&txTime=6a63e6e4&stat=nqwh6hER8%2BgOBWFs7wnnRra2C4kk6FxbeV8GXlOL952xDpHzvYE4uqrPd5SzJXX3&tsc=origin&highTraffic=2&oidc=watchmen&sidc=2062&no_script=1&srcStrm=hw4DGRGS7fM&ss=s20&tfc_buyer=1
CCTV-14超清,http://txycdn2.video.qq.com/1755770102.m3u8?time=1784883743&from=player&cdn=tcloud&sdtfrom=v401010931632&platform=4010603&butype=31&HLSP2P=1&vkey=nvkey_AQQgIEPRT4s8FQhe1QeCOy7Sm4OM2yVgHUl8aXMy_HRXFwTBEEB0CPu2M4IgQCsz3JI59KMBcNaZBHCiluu0FiJo-eqvxPgY0gKA5UttRRVfXoPexeBl_xepx4ePlKZqlrAPLwOxywICTJAIv2RKDBrbfZzKf9iaA82mvgLf1XeTASaltCB_hspwL2ZBl2a4t-D09oIpLDZeyrEYcMG_AbgPLEoY9wKKzh7jPIuO7qiP664Qfi5I8ajkSZJIT3LrrOwtNZQdotl9q9rvyXSatvp4D85_eSMdCbH2KyVSuS8wGFpBr1g9HvKbON0ulp9PdO3X-J0FKA0TDilCOxQ7FCwSQeod78owB7o1e0dvQw059VprLfAmrVz-yv4ovvotK2HrYBZYqp_5Gj1iJ9oZ9c5RkBVo0tARlblOwX_uGKrDqrb3_s-gIJdDoO8l3BakHYNl19VOaW-Fvos4iKCFCCIuuQtcNk7ScjYqNaOCKlN2CDnzX0kACnIAkDkjAHEoHgEbaE0dqkWXux83z614ehOqTkxiEVbg2cU0vG_Ecx2P3qJYXGVc&drmtype=0
CCTV-15超清,http://txycdn3.video.qq.com/1370782102.m3u8?time=1784883704&from=player&cdn=tcloud&sdtfrom=v401010931632&platform=4010603&butype=31&HLSP2P=1&vkey=nvkey_AQQgIAqhJohd0kkiAMYJKrnTJvFskWAebhp0FGn-Hhldu8iPELy4btzGjvzit0SLZN6t2toBcBG3Clf2fW8ALU8vnayb1Nls8TeyAiRmaMCM4aGtPRHK0pD8Gr1hib1krhXKXeHoWJV13S_NZ9ikn1NAy58Ja_xy76V-ZGL3bG0YiW0SH6ZA2MD59xQFSbr4GtZP4-QUlhsB5l5p9TN1DvdbtelYvAN84Fo_VpI0cEnRHT3RDL-i-oEsSdYyIoSD-hquyXlC-LkC2rzHkZdpz6l_C_BdtwESaES22zkDuPdohoQ5fqd9AiGznaBaY4jPBFa-yWGeVQNfm0L6SfHn-zxr1B7mr-gxpmy4SPN851t-GWmAtxKs1jjZqLuiJzs787NtqQE8eqGdkp-7PZML1Bgqp9VjwPbgXLG9OlGAL98NDnDWtvQSGf690eJZmfF4udHcL6HvOluXyVGuPtzQaUjUQSqd1CI9GoTEfzUkB0WKTY3X296aYYaMUtKurTlo19ZLo4XbA7solyWI1NedAnvWXRqxjXrfDrhuOq4fCrdFHxBl9i5z&drmtype=0
CCTV-16超清,http://txycdn1.video.qq.com/1370437802.m3u8?time=1784883665&from=player&cdn=tcloud&sdtfrom=v401010931632&platform=4010603&butype=31&HLSP2P=1&vkey=nvkey_AQQgIOOimSZwK8WWO1Yfb-fmhr3QpmaCuiXHrJrEHmTqOJTvED_gJdDN8JxRNgmFC5uC9uUBcIUdS1fBePe5wupCYYiY6JsmgYuJveSQ8JwSREFcYfhyqI2jlsWEpz8cSZpyHh5Y61R4zJ2Z4fEGU-Ri1fj34cpc8VDX1PXP7bJzHCMmPxXUaapNGho7zsT-f-yilTcQuAl6zbzEdPJTVjl9HaxXRZfDFuh9_mVdhsJc3vqxe3YfAu-HeSD4iGpGJ4nVtxxp9xhV1fMpxUp9zLlrn2Uj34oIaLRUEXCc0mpN4c9JXChq80S54l7NiQKKh5UPSvILJNtbAVjCw_oxKAes1exE3YAQJqMEBdg33xnszIrwjKO0hC9Q2yv4IaYzPL7Vq7L8XGsYaxxyaKE0fClocRX8c5VNnKbKbyLHFjbNL9b-vWgJKcndrisMKhEVOz0gzsLfZFYeWsm0IBB3JXmYY2Q5rNTwSq-pBpUoP9kRlmjkOs6LqfZNYEtOkIDi-RFod0MBlRyCuI4lokPL-E_6JCdCLahe2NzSYmpFwY1mvA5WVIEr&drmtype=0
CCTV-16超清,http://38.75.136.137:98/gslb/dsdqpub/cctv16hd.m3u8?auth=testpub
CCTV-17超清,http://pull-hls-f26.douyincdn.com/media/stream-696237483446502060.m3u8?expire=6a6bf3f3&sign=3b841af4a1bbd22024e622a08e0f5878&arch_hrchy=w1&exp_hrchy=w1&major_anchor_level=common&t_id=037-20260724090139F38424DD6FE92514056C-alM3Ac
CCTV-17超清,http://txycdn5.video.qq.com/1370437902.m3u8?time=1784883585&from=player&cdn=tcloud&sdtfrom=v401010931632&platform=4010603&butype=31&HLSP2P=1&vkey=nvkey_AQQgIDqcqe9E7iNMT2Ycw-c8kgu6jEHY2tvL6_3R7vBKj7EcEGPlKTUKJZCd7o4BiQhOQIIBcHSmS6vCJHVDRXZtfLPlFlANMn_fPeFydGz5kU66ejUejKVKeshgC0g5lp07Lf56t7kvJJ80IH4XZeUN-PwWYRxTGnOZA43EaaTNF0tba2LuNAWKowTSQQseIby1XJdPOfK60KEyNWEp40Oobq44jJVeLthj11pGZEM-rEfoDoTeItoshVDkUClf_kbxNLtsbFS6aK6wUi5F1MwBOkAaj_75ObHuUNhpGwUwU8F672pQU4r9l_dvXXZL-Vw1KW_TG5mRVNfpOb5AfwWl6XFK3ZbLBNj23zfWprF2gYK7JXZ7xqOsiacOcP7meDLHvFBVQyacbZc40fBcssf9FNmRXiIM2Q59DAQiAfp24085DkkP7Ohj1b_vu2-S2zGzLEKSFjH-gmvqxK_gQHbbAYx-4_X0BtUyvIg2KHz30ihpTMJyhRpglqegF35eo4QvhcrFEdlF53K0RMWD4OllGUvp1SPjhfWtvEpL0ZC2uv64fSCg&drmtype=0
湖南卫视超清,http://hlsal-ldvt.qing.mgtv.com/nn_live/nn_x64/Y2RuZXhfaWQ9YWxfaGxzX2xkdnQmZT02OTE0NjA0JnY9MSZpZD1ITldTWkdTVCZzPTcwN2RiYTc2YzJjNmJmMTQ4MmUyZGYzOWU2NWM3YWFi/HNWSZGST.m3u8
浙江卫视超清,http://ali-xwl.cztv.com/live/channel011080Plxw.m3u8
浙江卫视超清,http://ali-xwl.cztv.com/live/channel01720Plxw.m3u8
深圳卫视超清,http://182.140.125.47:808/hls/23/index.m3u8
深圳卫视超清,http://139.227.21.22:9901/tsfile/live/0126_1.m3u8?key=txiptv&playlive=1&authid=0
深圳卫视超清,http://120.233.73.4:19901/tsfile/live/1034_1.m3u8?key=txiptv&playlive=1&authid=0
广西卫视超清,http://111.8.242.142:9999/tsfile/live/1022_1.m3u8?key=txiptv&playlive=1&authid=0
广西卫视超清,http://222.214.208.34:59901/tsfile/live/0113_1.m3u8?key=txiptv&playlive=1&authid=0
湖南卫视4K,http://hlsal-ldvt.qing.mgtv.com/nn_live/nn_x64/Y2RuZXhfaWQ9YWxfaGxzX2xkdnQmZT02OTE0NjA0JnY9MSZpZD1ITldTWkdTVCZzPTcwN2RiYTc2YzJjNmJmMTQ4MmUyZGYzOWU2NWM3YWFi/HNWSZGST.m3u8
湖南卫视4K,http://hlsal-ldvt.qing.mgtv.com/nn_live/nn_x64/dWlwPTEyNy4wLjAuMSZ1aWQ9cWluZy1jbXMmbm5fdGltZXpvbmU9OCZjZG5leF9pZD1hbF9obHNfbGR2dCZ1dWlkPTliODY4NmU5ZTM2YzYwMmMmZT02OTE0NjA0JnY9MSZpZD1ITldTWkdTVCZzPTcwN2RiYTc2YzJjNmJmMTQ4MmUyZGYzOWU2NWM3YWFi/HNWSZGST.m3u8
浙江卫视4K,http://ali-xwl.cztv.com/live/channel4k2160p.m3u8
西藏地区,#genre#
